Jennifer Garner,$1000.5
Anna Paquin,$997.6
Helen Hunt,$996.9
Lenny Kravitz,$996.9
Barbra Streisand,$995.4
Sarah Jessica Parker,$990.6
Bernie Mac,$989.6
Maria Bello,$988.3
Jai Courtney,$982.3
Laura Linney,$977.9
Salma Hayek,$977.7
Maggie Gyllenhaal,$976.9
Wesley Snipes,$976.5
Toni Collette,$970.4
Christoph Waltz,$967.2
Anna Kendrick,$964.8
Seth Green,$962.8
Amanda Seyfried,$959.0
Ashton Kutcher,$957.2
Heath Ledger,$955.6
Zac Efron,$953.9
Jessica Alba,$952.3
Zooey Deschanel,$951.2
Randy Quaid,$948.7
Benicio Del Toro,$948.5
Regina Hall,$944.8
Omar Sy,$944.5
Ron Perlman,$941.7
John Boyega,$937.7
Daisy Ridley,$936.7
Johnny Knoxville,$931.2
Hugh Grant,$930.5
Jason Segel,$929.4
Jake Gyllenhaal,$927.9
Jennifer Connelly,$927.9
Naomi Watts,$927.5
Winona Ryder,$916.6
Joel David Moore,$915.1
Ellen DeGeneres,$912.6
Casey Affleck,$909.9
Kristen Bell,$909.8
Rob Riggle,$906.8
Charlie Sheen,$905.8
Thandie Newton,$904.0
Jason Sudeikis,$895.2
Rob Schneider,$895.1
Hugh Laurie,$890.3
Tim Robbins,$890.3
Nicholas Hoult,$887.2
Amanda Peet,$882.0
Angela Bassett,$881.1
Eva Mendes,$873.4
Aaron Johnson,$872.5
Carrie-Anne Moss,$872.5
Diego Luna,$870.1
Henry Cavill,$868.2
Hayden Christensen,$867.7
Sean Penn,$867.6
Joan Allen,$854.3
Jared Harris,$851.5
Dave Franco,$844.3
Benjamin Bratt,$843.4
Matt Dillon,$842.7
Mickey Rourke,$842.3
Christopher Plummer,$838.2
Jet Li,$822.2
Leonard Nimoy,$820.3
Kate Hudson,$818.1
Penelope Cruz,$817.6
Neil Patrick Harris,$811.5
Jake Johnson,$811.1
Donnie Yen,$804.1
Chris Tucker,$797.7
Nia Long,$796.4
Topher Grace,$796.0
Nick Swardson,$792.5
Josh Lucas,$791.1
Chloe Moretz,$786.7
Ethan Hawke,$783.5
Patrick Wilson,$783.3
Chris O'Donnell,$779.3
Evangeline Lilly,$779.2
Melissa Leo,$778.2
Vera Farmiga,$777.7
Uma Thurman,$774.4
John Slattery,$773.3
Jessica Biel,$772.9
Marlon Wayans,$765.6
Ricky Gervais,$764.6
Joey King,$761.8
Michael Cera,$761.3
Bette Midler,$754.5
Alan Alda,$753.0
Katherine Heigl,$750.5
Seth MacFarlane,$749.7
Ewen Bremner,$749.1
Christina Ricci,$743.7
Jemaine Clement,$742.9
David Spade,$738.5
Jon Hamm,$737.1
Danny McBride,$735.4
Rebecca Hall,$732.0
James Caviezel,$730.9
Tea Leoni,$730.2
Lucas Black,$730.2
Sharon Stone,$722.7
Michelle Monaghan,$719.3
Matthew Lillard,$716.7
Sam Elliott,$714.7
Ellen Page,$714.0
Macaulay Culkin,$712.8
Peter Sarsgaard,$711.9
Cillian Murphy,$711.0
Brittany Murphy,$706.9
Rosamund Pike,$706.7
Rhys Ifans,$700.2
Andy Samberg,$698.2
Zachary Levi,$697.0
Bridget Moynahan,$696.6
Timothy Olyphant,$696.0
Michelle Williams,$693.6
Kelsey Grammer,$684.2
David Schwimmer,$683.0
Rebecca Romijn,$680.4
Frank Langella,$679.5
Josh Hartnett,$678.7
Kat Dennings,$672.2
Justin Timberlake,$670.1
Imelda Staunton,$669.9
Ben Whishaw,$666.8
Goldie Hawn,$665.4
Billy Crudup,$665.0
Julie Andrews,$663.7
Andrew Garfield,$663.0
Ryan Gosling,$661.9
Margot Robbie,$661.0
Ginnifer Goodwin,$657.3
Michael K. Williams,$656.1
Luke Wilson,$654.5
Elle Fanning,$650.8
Lisa Kudrow,$650.4
Morris Chestnut,$648.4
Maggie Smith,$647.6
Michael Ealy,$645.6
Charlie Day,$641.4
