Jesse Peretz,$28.2
Lone Scherfig,$27.8
Peter Medak,$27.2
Jessica Bendinger,$26.9
Leon Ichaso,$26.5
Lisa Cholodenko,$26.4
Tomas Alfredson,$26.3
Tom Gormican,$26.1
Craig Mazin,$25.9
Alex Garland,$25.4
Gary McKendry,$25.1
Erik White,$24.7
Joseph Gordon-Levitt,$24.5
John Gray,$24.1
Troy Nixey,$24.0
Christian Alvart,$23.6
Alister Grierson,$23.2
Ice Cube,$23.0
Wally Pfister,$23.0
Uwe Boll,$22.6
Don Scardino,$22.5
Mark Brown,$22.4
Justin Zackham,$21.8
Chris Gorak,$21.5
Richard Glatzer,$21.3
Wash Westmoreland,$21.3
Robert Duvall,$20.9
Nick Hurran,$20.8
James D. Stern,$20.4
Nanette Burstein,$20.2
Tom Ford,$19.8
Kurt Wimmer,$19.7
Michael Winterbottom,$19.7
Sean Penn,$19.2
Andrew Dominik,$19.2
Stuart Beattie,$19.1
Michael Goldenberg,$19.0
Ross Katz,$18.7
Asger Leth,$18.7
Ricky Gervais,$18.5
Dustin Hoffman,$18.4
Jorma Taccone,$18.2
Werner Herzog,$17.9
Rob Hardy,$17.8
Jeff Schaffer,$17.8
Stephen Chbosky,$17.7
Michael J. Bassett,$17.5
Vincenzo Natali,$17.5
J.C. Chandor,$17.4
Pablo Larrain,$17.3
Wayne Kramer,$15.6
Susannah Grant,$15.5
Ed Gass-Donnelly,$15.2
Michael Haneke,$15.1
Trish Sie,$14.9
Stanley Tucci,$14.7
Alejandro Monteverde,$14.6
Marcus Dunstan,$14.6
Vic Armstrong,$14.0
Mark Mylod,$14.0
Cary Fukunaga,$13.9
David Palmer,$13.7
Julian Schnabel,$13.7
Wong Kar Wai,$13.1
Drew Barrymore,$13.0
Jee-woon Kim,$12.9
Benh Zeitlin,$12.8
Mike Mills,$12.8
Laura Lau,$12.8
Akiva Goldsman,$12.6
John Curran,$12.5
Alex Kurtzman,$12.4
Adam Rifkin,$12.2
Jay Duplass,$12.1
Mark Duplass,$11.9
Brian Koppelman,$11.7
David Levien,$11.7
Heitor Dhalia,$11.7
Brian Klugman,$11.5
Lee Sternthal,$11.5
Lorene Scafaria,$11.3
Michael Roskam,$10.9
Michael Dowse,$10.5
Ryan Fleck,$10.3
James Ponsoldt,$10.3
Errol Morris,$10.0
Todd Solondz,$9.8
Josh Schwartz,$9.4
Sylvain Chomet,$9.2
Benson Lee,$9.2
John Michael McDonagh,$9.0
Taika Waititi,$8.9
John Pogue,$8.5
Dan St. Pierre,$8.5
Jason Bateman,$8.0
Nicholas Jarecki,$7.9
Anna Boden,$7.6
Tommy Lee Jones,$7.5
Sarah Polley,$7.4
John Cameron Mitchell,$7.3
Charlie Kaufman,$6.8
Atom Egoyan,$6.8
Gareth Evans,$6.7
Sacha Gervasi,$6.7
Debra Granik,$6.6
David Schwimmer,$6.1
Marc Abraham,$6.1
Craig Johnson,$5.9
Gilbert Adler,$5.8
Charles Ferguson,$5.8
Pieter Jan Brugge,$5.8
George Hickenlooper,$5.7
Dean Wright,$5.7
Sngmoo Lee,$5.7
Dan Fogelman,$5.6
Diego Luna,$5.6
Jacques Audiard,$5.4
Richard Wenk,$5.4
Jez Butterworth,$5.1
Julie Delpy,$5.1
Todd Lincoln,$4.9
Denise Di Novi,$4.8
Philippe Falardeau,$4.7
Miranda July,$4.5
Russell Crowe,$4.2
Helen Hunt,$3.7
Christopher B. Landon,$3.7
Andrew Jarecki,$3.7
Michael Cuesta,$3.7
Xavier Dolan,$3.6
Jeremy Saulnier,$3.5
Rowan Joffe,$3.5
Kelly Reichardt,$3.5
Christopher Hampton,$3.4
Lynn Shelton,$3.2
Gillian Robespierre,$3.1
Damian Szifron,$3.1
Lake Bell,$3.0
Clark Gregg,$2.9
Keith Gordon,$2.8
Dustin Marcellino,$2.8
Robert B. Weide,$2.8
Gregory Levasseur,$2.8
Vincent Gallo,$2.7
Zal Batmanglij,$2.7
Dan Ireland,$2.6
Don Cheadle,$2.6
James Vanderbilt,$2.5
Claire Denis,$2.3
Eran Creevy,$2.3
David Hare,$2.3
Oren Moverman,$2.2
Lynne Ramsay,$2.2
David Michod,$2.2
Tom DiCillo,$2.2
Joseph Cedar,$2.1
Gregg Araki,$2.0
Jonas Cuaron,$2.0
Ralph Fiennes,$2.0
Adam Del Deo,$1.8
Mike White,$1.5
Joachim Ronning,$1.5
Espen Sandberg,$1.5
Steven Knight,$1.4
Gaspar Noe,$1.4
Mike Cahill,$1.3
Leslye Headland,$1.3
Chris Terrio,$1.2
Bob Yari,$1.1
Rodrigo Cortes,$1.1
Jim Wilson,$1.1
John Krasinski,$1.1
Michael Mayer,$1.0
Joe Cornish,$1.0
Jordan Roberts,$194k
Edward Burns,$188k
John Slattery,$170k
Zak Penn,$153k
Malcolm Venville,$142k
Jackie Chan,$136k
Luke Wilson,$127k
Kiefer Sutherland,$109k
James Franco,$105k
Keanu Reeves,$100k
Kevin Bacon,$97.4k
Tim Allen,$88.3k
Don Hahn,$80.7k
Anthony Hopkins,$78.0k
John August,$63.2k
Melisa Wallack,$62.6k
William H. Macy,$58.3k
Peter Tolan,$57.3k
Goro Miyazaki,$48.5k
Ryan Gosling,$45.4k
Melanie Laurent,$42.3k
Matthew Lillard,$41.5k
Chris Evans,$37.2k
Nicolas Cage,$30.0k
William Monahan,$24.3k
Geoffrey Fletcher,$17.2k
Lonzo Nzekwe,$15.8k
Billy Bob Thornton,$14.8k
Stewart Wade,$13.9k
Mark Ruffalo,$13.8k
Michele Mulroney,$13.5k
Kieran Mulroney,$13.5k
Dustin Lance Black,$12.7k
Ryan Piers Williams,$11.8k
Ernie Barbarash,$11.8k
Nia Vardalos,$11.0k
Courteney Cox,$11.0k
Thomas Lennon & Ben Garant,$8.8k
Greta Gerwig,$5.4k
Famke Janssen,$5.0k
